Frag_number,Genotype,Recovery_tank,Recovery_notes,Heat_stress_tank,ERL_tank_number,Tank_treatment,Disease_treatment?,D_touch_tank,Jar_allocation,D_treatment,Date,Time_after_disease_exposure,HEALTH
103,CN2,2,ok,7,11,ambient,disease,2,25,disease_slurry,17_aug_2020,day_10,healthy
13,ML2,2,ok,2,3,ambient,disease,2,26,s_marcscens,17_aug_2020,day_10,healthy
55,CN4,3,ok,4,8,ambient,disease,2,27,s_marcscens,17_aug_2020,day_10,healthy
147,HS1,2,ok,1,1,heat,disease,2,28,disease_slurry,17_aug_2020,day_10,healthy
164,CN2,2,ok,6,10,heat,disease,2,29,placebo_slurry,17_aug_2020,day_10,healthy
134,HS1,2,ok,7,11,ambient,disease,2,30,placebo_slurry,17_aug_2020,day_10,healthy
11,ML2,1,ok,4,8,ambient,disease,2,33,disease_slurry,17_aug_2020,day_10,healthy
29,ML2,2,ok,10,15,heat,disease,2,34,s_marcscens,17_aug_2020,day_10,healthy
47,CN4,2,ok,6,10,heat,disease,2,35,placebo_slurry,17_aug_2020,day_10,healthy
174,ML2,3,ok,6,10,heat,disease,2,36,s_m_placebo,17_aug_2020,day_10,healthy
32,ML2,2,ok,6,10,heat,disease,2,38,s_marcscens,17_aug_2020,day_10,healthy
136,HS1,3,ok,2,3,ambient,disease,2,39,disease_slurry,17_aug_2020,day_10,healthy
128,HS1,4,ok,6,10,heat,disease,2,40,s_m_placebo,17_aug_2020,day_10,healthy
77,CN4,2,ok,7,11,ambient,disease,3,1,placebo_slurry,17_aug_2020,day_10,healthy
74,CN4,4,ok,1,1,heat,disease,3,2,placebo_slurry,17_aug_2020,day_10,healthy
102,CN2,3,ok,3,4,ambient,disease,3,3,s_m_placebo,17_aug_2020,day_10,healthy
18,ML2,2,ok,6,10,heat,disease,3,4,s_marcscens,17_aug_2020,day_10,healthy
7,ML2,3,ok,7,11,ambient,disease,3,6,s_marcscens,17_aug_2020,day_10,healthy
158,HS1,4,ok,2,3,ambient,disease,3,7,s_marcscens,17_aug_2020,day_10,healthy
54,CN4,1,ok,3,4,ambient,disease,3,8,s_marcscens,17_aug_2020,day_10,healthy
38,ML2,3,ok,3,4,ambient,disease,3,9,placebo_slurry,17_aug_2020,day_10,healthy
132,HS1,3,ok,4,8,ambient,disease,3,10,s_marcscens,17_aug_2020,day_10,healthy
115,CN2,3,ok,10,15,heat,disease,3,11,s_marcscens,17_aug_2020,day_10,healthy
72,CN4,3,ok,10,15,heat,disease,3,13,s_m_placebo,17_aug_2020,day_10,healthy
176,CN4,1,ok,9,13,ambient,disease,3,15,s_m_placebo,17_aug_2020,day_10,healthy
104,CN2,1,ok,9,13,ambient,disease,3,16,placebo_slurry,17_aug_2020,day_10,healthy
118,CN2,4,ok,8,12,heat,disease,3,19,s_m_placebo,17_aug_2020,day_10,healthy
6,ML2,2,ok,4,8,ambient,disease,3,20,placebo_slurry,17_aug_2020,day_10,healthy
79,CN4,3,ok,2,3,ambient,disease,3,21,disease_slurry,17_aug_2020,day_10,healthy
116,CN2,2,ok,2,3,ambient,disease,3,22,placebo_slurry,17_aug_2020,day_10,healthy
71,CN4,2,ok,5,9,heat,disease,3,23,s_m_placebo,17_aug_2020,day_10,healthy
187,HS1,1,ok,4,8,ambient,disease,3,24,s_marcscens,17_aug_2020,day_10,healthy
59,CN4,3,ok,3,4,ambient,disease,3,27,s_marcscens,17_aug_2020,day_10,healthy
93,CN2,3,ok,10,15,heat,disease,3,28,s_marcscens,17_aug_2020,day_10,healthy
106,CN2,3,ok,7,11,ambient,disease,3,29,s_marcscens,17_aug_2020,day_10,healthy
37,ML2,1,ok,5,9,heat,disease,3,30,placebo_slurry,17_aug_2020,day_10,healthy
111,CN2,3,ok,9,13,ambient,disease,3,32,s_marcscens,17_aug_2020,day_10,healthy
76,CN4,4,ok,8,12,heat,disease,3,33,disease_slurry,17_aug_2020,day_10,healthy
22,ML2,2,ok,9,13,ambient,disease,3,34,s_marcscens,17_aug_2020,day_10,healthy
24,ML2,3,ok,1,1,heat,disease,3,39,s_m_placebo,17_aug_2020,day_10,healthy
126,HS1,3,ok,7,11,ambient,disease,3,40,s_m_placebo,17_aug_2020,day_10,healthy
12,ML2,1,ok,1,1,heat,disease,4,2,s_marcscens,17_aug_2020,day_10,healthy
16,ML2,4,ok,4,8,ambient,disease,4,3,s_marcscens,17_aug_2020,day_10,healthy
63,CN4,1,ok,1,1,heat,disease,4,5,s_m_placebo,17_aug_2020,day_10,healthy
42,CN4,2,ok,2,3,ambient,disease,4,6,disease_slurry,17_aug_2020,day_10,healthy
69,CN4,2,ok,2,3,ambient,disease,4,8,s_marcscens,17_aug_2020,day_10,healthy
28,ML2,3,ok,2,3,ambient,disease,4,10,s_m_placebo,17_aug_2020,day_10,healthy
82,CN4,4,ok,1,1,heat,disease,4,12,placebo_slurry,17_aug_2020,day_10,healthy
169,ML2,4,ok,7,11,ambient,disease,4,14,placebo_slurry,17_aug_2020,day_10,healthy
41,ML2,3,ok,3,4,ambient,disease,4,16,s_m_placebo,17_aug_2020,day_10,healthy
168,CN2,2,ok,6,10,heat,disease,4,17,s_m_placebo,17_aug_2020,day_10,healthy
190,HS1,1,ok,5,9,heat,disease,4,18,s_marcscens,17_aug_2020,day_10,healthy
156,HS1,4,ok,9,13,ambient,disease,4,19,s_marcscens,17_aug_2020,day_10,healthy
145,HS1,1,ok,1,1,heat,disease,4,21,placebo_slurry,17_aug_2020,day_10,healthy
53,CN4,2,ok,2,3,ambient,disease,4,22,placebo_slurry,17_aug_2020,day_10,healthy
101,CN2,2,ok,1,1,heat,disease,4,23,placebo_slurry,17_aug_2020,day_10,healthy
141,HS1,2,ok,3,4,ambient,disease,4,24,placebo_slurry,17_aug_2020,day_10,healthy
110,CN2,3,ok,2,3,ambient,disease,4,25,s_m_placebo,17_aug_2020,day_10,healthy
152,HS1,2,ok,2,3,ambient,disease,4,26,s_m_placebo,17_aug_2020,day_10,healthy
78,CN4,4,ok,10,15,heat,disease,4,28,s_m_placebo,17_aug_2020,day_10,healthy
83,CN2,4,ok,6,10,heat,disease,4,29,s_m_placebo,17_aug_2020,day_10,healthy
57,CN4,3,ok,3,4,ambient,disease,4,30,s_m_placebo,17_aug_2020,day_10,healthy
44,CN4,4,ok,4,8,ambient,disease,4,31,disease_slurry,17_aug_2020,day_10,healthy
84,CN2,2,ok,7,11,ambient,disease,4,32,s_m_placebo,17_aug_2020,day_10,healthy
112,CN2,4,ok,3,4,ambient,disease,4,33,s_m_placebo,17_aug_2020,day_10,healthy
129,HS1,4,ok,9,13,ambient,disease,4,34,placebo_slurry,17_aug_2020,day_10,healthy
172,ML2,3,ok,10,15,heat,disease,4,35,placebo_slurry,17_aug_2020,day_10,healthy
10,ML2,3,ok,9,13,ambient,disease,4,38,placebo_slurry,17_aug_2020,day_10,healthy
31,ML2,4,ok,1,1,heat,disease,4,39,s_m_placebo,17_aug_2020,day_10,healthy
25,ML2,3,ok,5,9,heat,disease,4,36,placebo_slurry,17_aug_2020,day_10,na
